id,deduction_date,customer_name,customer_account,standard_customer,deduction_reference,invoice_number,,,,,deduction_amount,deduction_reason,payment_number,backup_status,invoice_status,validation,invalid_amount,valid_amount,billback,billback_date,billback_amount,recover_status,recoverd_amount
,25-09-2023,Publix Supermarkets Inc,40000004,Publix,9033091188,9033091188,1,1,1,0,64.25,Freight Allowance,,Yes,No,0,0,0,,,,,
,11/10/2023,Gordon Food Service,40000202,Gordon,9033133562,9033133562,1,1,1,0,62.35,Freight Allowance,,Yes,No,0,0,0,,,,,
,25-09-2023,Publix Supermarkets Inc,40000004,Publix,9033091500,9033091500,1,1,1,0,62,Freight Allowance,,Yes,No,0,0,0,,,,,
,25-09-2023,Publix Supermarkets Inc,40000004,Publix,9033088705,9033088705,1,1,1,0,57.99,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/10/2023,Publix Supermarkets Inc,40000004,Publix,9033153711,9033153711,1,1,1,0,56.4,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0303503 ,2/10/2023,Associated Wholesale Grocers,40000625,AWG,9033114652,9033114652,1,1,1,0,55.26,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/10/2023,Publix Supermarkets Inc,40000004,Publix,9033146865,9033146865,1,1,1,0,55.12,Freight Allowance,,Yes,No,0,0,0,,,,,
,4/10/2023,Associated Wholesale Grocers,40000625,AWG,9033122246,9033122246,1,1,1,0,52.33,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-09-2023,Publix Supermarkets Inc,40000004,Publix,9033101967,9033101967,1,1,1,0,51.36,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-09-2023,MDI Merchants Dist. Inc.,40000079,MDI,9033115123,9033115123,1,1,1,0,50.75,Freight Allowance,,Yes,No,0,0,0,,,,,
,25-09-2023,Associated Wholesale Grocers,40000625,AWG,9033092656,9033092656,1,1,1,0,50,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/11/2023,Associated Wholesale Grocers,40000625,AWG,9033252498,9033252498,1,1,1,0,374.78,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-11-2023,Associated Wholesale Grocers,40000625,AWG,9033295792,9033295792,1,1,1,0,333.28,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0303516,8/11/2023,Associated Wholesale Grocers,40000625,AWG,9033260610,9033260610,1,1,1,0,309.89,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-10-2023,Publix Supermarkets Inc,40000004,Publix,9033219753,9033219753,1,1,1,0,301.77,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-11-2023,Associated Wholesale Grocers,40000625,AWG,9033305537,9033305537,1,1,1,0,288.14,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0303521,16-11-2023,Associated Wholesale Grocers,40000625,AWG,9033290556,9033290556,1,1,1,0,271.48,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-11-2023,Gordon Food Service,40000202,Gordon,9033279360,9033279360,2,2,2,0,300.29,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/11/2023,Associated Wholesale Grocers,40000625,AWG,9033232610,9033232610,1,1,1,0,246.98,Freight Allowance,,Yes,No,0,0,0,,,,,
,4/10/2023,Gordon Food Service,40000202,Gordon,9033103695,9033103695,1,1,1,0,233.78,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-10-2023,Gordon Food Service,40000202,Gordon,9033134806,9033134806,2,2,2,0,176.46,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-10-2023,Publix Supermarkets Inc,40000004,Publix,9033220196,9033220196,1,1,1,0,221.25,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-11-2023,UNFI Distribution Company LLC (SV),40000038,Supervalu,99SW3203658,99SW3203658,1,1,1,0,220.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-11-2023,Gordon Food Service,40000202,Gordon,9033277454-G1,9033277454-G1,2,2,1,-1,101.8,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033306013,9033306013,1,1,1,0,215.15,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033299130,9033299130,1,1,1,0,215.05,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033322443,9033322443,1,1,1,0,215.04,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033299814,9033299814,1,1,1,0,214.87,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033318097,9033318097,1,1,1,0,214.87,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033322438,9033322438,1,1,1,0,214.87,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033306009,9033306009,1,1,1,0,214.78,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033287649,9033287649,1,1,1,0,214.76,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0296756 ,13-11-2023,Associated Wholesale Grocers,40000625,AWG,9033277308,9033277308,1,1,1,0,214.2,Freight Allowance,,Yes,No,0,0,0,,,,,
,25-10-2023,Publix Supermarkets Inc,40000004,Publix,9033204150,9033204150,1,1,1,0,202.52,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-11-2023,Publix Supermarkets Inc,40000004,Publix,9033318956,9033318956,1,1,1,0,191.84,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/11/2023,Associated Wholesale Grocers,40000625,AWG,9033252497,9033252497,1,1,1,0,178.96,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/11/2023,Publix Supermarkets Inc,40000004,Publix,9033270883,9033270883,1,1,1,0,171.77,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-11-2023,Publix Supermarkets Inc,40000004,Publix,9033331420,9033331420,1,1,1,0,161.04,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-11-2023,Publix Supermarkets Inc,40000004,Publix,9033287996,9033287996,1,1,1,0,150.88,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-10-2023,Publix Supermarkets Inc,40000004,Publix,9033192677,9033192677,1,1,1,0,144.37,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-10-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033213498,9033213498,1,1,1,0,142.67,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-11-2023,Publix Supermarkets Inc,40000004,Publix,9033331411,9033331411,1,1,1,0,135.92,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0296757,24-10-2023,Associated Wholesale Grocers,40000625,AWG,9033193616,9033193616,1,1,1,0,130.67,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-10-2023,Publix Supermarkets Inc,40000004,Publix,9033201246,9033201246,1,1,1,0,127.69,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/11/2023,Publix Supermarkets Inc,40000004,Publix,9033249577,9033249577,1,1,1,0,122.25,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0296758,3/11/2023,Associated Wholesale Grocers,40000625,AWG,9033236580,9033236580,1,1,1,0,117.34,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-11-2023,Publix Supermarkets Inc,40000004,Publix,9033306479,9033306479,1,1,1,0,113.84,Freight Allowance,,Yes,No,0,0,0,,,,,
734677,24-10-2023,Kroger Company,40000081,Kroger,9033161294,9033161294,1,1,1,0,108.02,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-11-2023,Publix Supermarkets Inc,40000004,Publix,9033287999,9033287999,1,1,1,0,107.16,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/11/2023,Publix Supermarkets Inc,40000004,Publix,9033248426,9033248426,1,1,1,0,103.36,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-10-2023,Associated Wholesale Grocers,40000625,AWG,9032568100,9032568100,1,1,1,0,99.48,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-10-2023,Publix Supermarkets Inc,40000004,Publix,9033204086,9033204086,1,1,1,0,98.36,Freight Allowance,,Yes,No,0,0,0,,,,,
 VEN0296759 ,30-10-2023,Associated Wholesale Grocers,40000625,AWG,9033219553,9033219553,1,1,1,0,95.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/11/2023,Publix Supermarkets Inc,40000004,Publix,9033254466,9033254466,1,1,1,0,90.91,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-11-2023,Publix Supermarkets Inc,40000004,Publix,9033303622,9033303622,1,1,1,0,90.48,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-10-2023,Publix Supermarkets Inc,40000004,Publix,9033217436,9033217436,1,1,1,0,87.46,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/11/2023,C&S Wholesale Grocers Inc,40000622,C&S,9033234228,9033234228,1,1,1,0,85.44,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-11-2023,Associated Wholesale Grocers,40000625,AWG,9033291775,9033291775,2,2,2,0,85.26,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/11/2023,Publix Supermarkets Inc,40000004,Publix,9033268443,9033268443,1,1,1,0,83.2,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0296760 ,13-11-2023,Associated Wholesale Grocers,40000625,AWG,9033282808,9033282808,1,1,1,0,80.78,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/11/2023,Publix Supermarkets Inc,40000004,Publix,9033254467,9033254467,1,1,1,0,78.87,Freight Allowance,,Yes,No,0,0,0,,,,,
,17-11-2023,Publix Supermarkets Inc,40000004,Publix,9033301491,9033301491,1,1,1,0,75.21,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-11-2023,Publix Supermarkets Inc,40000004,Publix,9033287991,9033287991,1,1,1,0,71.5,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0302396,24-10-2023,Associated Wholesale Grocers,40000625,AWG,9033205349,9033205349,1,1,1,0,71.17,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/11/2023,Publix Supermarkets Inc,40000004,Publix,9033268429,9033268429,1,1,1,0,70.33,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-10-2023,Publix Supermarkets Inc,40000004,Publix,9033214910,9033214910,1,1,1,0,68.71,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-11-2023,Publix Supermarkets Inc,40000004,Publix,9033303689,9033303689,1,1,1,0,65.57,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-11-2023,Publix Supermarkets Inc,40000004,Publix,9033280338,9033280338,1,1,1,0,64.64,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0296761 ,27-10-2023,Associated Wholesale Grocers,40000625,AWG,9033213501,9033213501,1,1,1,0,64.11,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-10-2023,Publix Supermarkets Inc,40000004,Publix,9033216041,9033216041,1,1,1,0,63.26,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-10-2023,Publix Supermarkets Inc,40000004,Publix,9033216047,9033216047,1,1,1,0,61.02,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-11-2023,Publix Supermarkets Inc,40000004,Publix,9033294394,9033294394,1,1,1,0,60.43,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/11/2023,Publix Supermarkets Inc,40000004,Publix,9033249573,9033249573,1,1,1,0,57.84,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-11-2023,Associated Wholesale Grocers,40000625,AWG,9033286261,9033286261,1,1,1,0,57.47,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/11/2023,Publix Supermarkets Inc,40000004,Publix,9033280315,9033280315,1,1,1,0,56.01,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-10-2023,Associated Wholesale Grocers,40000625,AWG,9033209650,9033209650,1,1,1,0,55.98,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-11-2023,Publix Supermarkets Inc,40000004,Publix,9033323443,9033323443,1,1,1,0,55.22,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-10-2023,Publix Supermarkets Inc,40000004,Publix,9033192691,9033192691,1,1,1,0,54.89,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-11-2023,Publix Supermarkets Inc,40000004,Publix,9033331396,9033331396,1,1,1,0,54.47,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-10-2023,Associated Wholesale Grocers,40000625,AWG,9033190580,9033190580,1,1,1,0,53.53,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/11/2023,C&S Wholesale Grocers Inc,40000622,C&S,9033263727,9033263727,1,1,1,0,53.33,Freight Allowance,,Yes,No,0,0,0,,,,,
,10/11/2023,Publix Supermarkets Inc,40000004,Publix,9033271785,9033271785,1,1,1,0,52.46,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-10-2023,Publix Supermarkets Inc,40000004,Publix,9033220193,9033220193,1,1,1,0,52.37,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-11-2023,UNFI Distribution Company LLC (SV),40000038,Supervalu,99SW3203856,99SW3203856,1,1,1,0,51.9,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-11-2023,Publix Supermarkets Inc,40000004,Publix,9033317786,9033317786,1,1,1,0,51.07,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/11/2023,Associated Wholesale Grocers,40000625,AWG,9033248737,9033248737,1,1,1,0,50.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033287647,9033287647,1,1,1,0,49.56,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-10-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033191183,9033191183,1,1,1,0,37.35,Freight Allowance,,Yes,No,0,0,0,,,,,
,31-10-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033219561,9033219561,1,1,1,0,19.29,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033275081,9033275081,1,1,1,0,16.92,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033350292,9033350292,1,1,1,0,373.43,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-12-2023,Publix Supermarkets Inc,40000004,Publix,9033432764,9033432764,1,1,1,0,396.79,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,Publix Supermarkets Inc,40000004,Publix,9033330750,9033330750,1,1,1,0,181.48,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,Publix Supermarkets Inc,40000004,Publix,9033330770,9033330770,1,1,1,0,114.94,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,Publix Supermarkets Inc,40000004,Publix,9033334528,9033334528,1,1,1,0,79.13,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,Publix Supermarkets Inc,40000004,Publix,9033337638,9033337638,1,1,1,0,96.65,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,Publix Supermarkets Inc,40000004,Publix,9033337675,9033337675,1,1,1,0,91.61,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,Publix Supermarkets Inc,40000004,Publix,9033337726,9033337726,1,1,1,0,163.27,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,Publix Supermarkets Inc,40000004,Publix,9033340294,9033340294,1,1,1,0,90.2,Freight Allowance,,Yes,No,0,0,0,,,,,
,28-11-2023,Publix Supermarkets Inc,40000004,Publix,9033343707,9033343707,1,1,1,0,55.7,Freight Allowance,,Yes,No,0,0,0,,,,,
,28-11-2023,Publix Supermarkets Inc,40000004,Publix,9033344998,9033344998,1,1,1,0,110.76,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033349750,9033349750,1,1,1,0,57.61,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033350293,9033350293,1,1,1,0,70.54,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033357279,9033357279,1,1,1,0,58.1,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033358060,9033358060,1,1,1,0,96.85,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033361664,9033361664,1,1,1,0,64.92,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033363217,9033363217,1,1,1,0,129.58,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033364704,9033364704,1,1,1,0,251.93,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033372654,9033372654,1,1,1,0,63.71,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/12/2023,Publix Supermarkets Inc,40000004,Publix,9033372670,9033372670,1,1,1,0,54.02,Freight Allowance,,Yes,No,0,0,0,,,,,
,7/12/2023,Publix Supermarkets Inc,40000004,Publix,9033384451,9033384451,1,1,1,0,57.98,Freight Allowance,,Yes,No,0,0,0,,,,,
,11/12/2023,Publix Supermarkets Inc,40000004,Publix,9033391220,9033391220,1,1,1,0,130.63,Freight Allowance,,Yes,No,0,0,0,,,,,
,11/12/2023,Publix Supermarkets Inc,40000004,Publix,9033393638,9033393638,1,1,1,0,62.48,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/12/2023,Publix Supermarkets Inc,40000004,Publix,9033401695,9033401695,1,1,1,0,81.55,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-12-2023,Publix Supermarkets Inc,40000004,Publix,9033408374,9033408374,1,1,1,0,115.86,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-12-2023,Publix Supermarkets Inc,40000004,Publix,9033410900,9033410900,1,1,1,0,72.36,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-12-2023,Publix Supermarkets Inc,40000004,Publix,9033407732,9033407732,1,1,1,0,75.66,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-12-2023,Publix Supermarkets Inc,40000004,Publix,9033417475,9033417475,1,1,1,0,69.16,Freight Allowance,,Yes,No,0,0,0,,,,,
,18-12-2023,Publix Supermarkets Inc,40000004,Publix,9033420068,9033420068,1,1,1,0,72.6,Freight Allowance,,Yes,No,0,0,0,,,,,
,18-12-2023,Publix Supermarkets Inc,40000004,Publix,9033420073,9033420073,1,1,1,0,154.47,Freight Allowance,,Yes,No,0,0,0,,,,,
,19-12-2023,Publix Supermarkets Inc,40000004,Publix,9033425647,9033425647,1,1,1,0,98.27,Freight Allowance,,Yes,No,0,0,0,,,,,
,19-12-2023,Publix Supermarkets Inc,40000004,Publix,9033427949,9033427949,1,1,1,0,56.79,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-12-2023,Publix Supermarkets Inc,40000004,Publix,9033431370,9033431370,1,1,1,0,56.73,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-12-2023,Publix Supermarkets Inc,40000004,Publix,9033431495,9033431495,1,1,1,0,164.15,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-12-2023,Publix Supermarkets Inc,40000004,Publix,9033435184,9033435184,1,1,1,0,251.69,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-12-2023,Publix Supermarkets Inc,40000004,Publix,9033440127,9033440127,1,1,1,0,147.26,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-11-2023,MDI Merchants Dist. Inc.,40000079,MDI,9033351460,9033351460,1,1,1,0,55.33,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/12/2023,MDI Merchants Dist. Inc.,40000079,MDI,9033407923,9033407923,1,1,1,0,144.6,Freight Allowance,,Yes,No,0,0,0,,,,,
,18-12-2023,MDI Merchants Dist. Inc.,40000079,MDI,9033416725,9033416725,1,1,1,0,197.48,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-11-2023,MDI Merchants Dist. Inc.,40000079,MDI,9033359920,9033359920,1,1,1,0,143.32,Freight Allowance,,Yes,No,0,0,0,,,,,
742874,27-11-2023,Kroger Company,40000081,Kroger,9033291684-CM,9033291684-CM,1,1,1,0,118.93,Freight Allowance,,Yes,No,0,0,0,,,,,
743339,15-12-2023,Kroger Company,40000081,Kroger,9033376805-CM,9033376805-CM,1,1,1,0,115.87,Freight Allowance,,Yes,No,0,0,0,,,,,
744669,27-11-2023,Kroger Company,40000081,Kroger,9033282855,9033282855,1,1,1,0,386.02,Freight Allowance,,Yes,No,0,0,0,,,,,
744683,19-12-2023,Kroger Company,40000081,Kroger,9033380521,9033380521,1,1,1,0,367.93,Freight Allowance,,Yes,No,0,0,0,,,,,
744702,29-11-2023,Kroger Company,40000081,Kroger,9033298894,9033298894,1,1,1,0,112.69,Freight Allowance,,Yes,No,0,0,0,,,,,
,4/12/2023,Kroger Company,40000081,Kroger,9033311544-CM,9033311544-CM,1,1,1,0,195.12,Freight Allowance,,Yes,No,0,0,0,,,,,
744722,4/12/2023,Kroger Company,40000081,Kroger,9033320795,9033320795,1,1,1,0,287.04,Freight Allowance,,Yes,No,0,0,0,,,,,
749741,6/12/2023,Kroger Company,40000081,Kroger,9033328356,9033328356,1,1,1,0,277.01,Freight Allowance,,Yes,No,0,0,0,,,,,
749747,11/12/2023,Kroger Company,40000081,Kroger,9033344553-CM,9033344553-CM,1,1,1,0,229.21,Freight Allowance,,Yes,No,0,0,0,,,,,
749750,12/12/2023,Kroger Company,40000081,Kroger,9033350741,9033350741,1,1,1,0,251.92,Freight Allowance,,Yes,No,0,0,0,,,,,
749755,19-12-2023,Kroger Company,40000081,Kroger,9033380326,9033380326,1,1,1,0,125.35,Freight Allowance,,Yes,No,0,0,0,,,,,
749758,22-12-2023,Kroger Company,40000081,Kroger,9033393660,9033393660,1,1,1,0,125.88,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/12/2023,SpartanNash Company,40000152,Spartan Nash,9033391259,9033391259,1,1,1,0,377.19,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/12/2023,SpartanNash Company,40000152,Spartan Nash,9033414040,9033414040,1,1,1,0,192.14,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-11-2023,SpartanNash Company,40000152,Spartan Nash,9033357790,9033357790,1,1,1,0,180.7,Freight Allowance,,Yes,No,0,0,0,,,,,
,3/10/2023,Gordon Food Service,40000202,Gordon,9033128591,9033128591,1,1,1,0,131.1,Freight Allowance,,Yes,No,0,0,0,,,,,
,24-10-2023,Gordon Food Service,40000202,Gordon,9033138076,9033138076,1,1,1,0,70,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/12/2023,Gordon Food Service,40000202,Gordon,9033322430,9033322430,1,1,1,0,58.9,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-10-2023,Gordon Food Service,40000202,Gordon,9033110657,9033110657,2,2,2,0,246.45,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-12-2023,Gordon Food Service,40000202,Gordon,9033385320,9033385320,1,1,1,0,104.8,Freight Allowance,,Yes,No,0,0,0,,,,,
,19-12-2023,Gordon Food Service,40000202,Gordon,9033433366,9033433366,2,2,2,0,56.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033349112,9033349112,1,1,1,0,215.22,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033349114,9033349114,1,1,1,0,215.11,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033341763,9033341763,1,1,1,0,214.95,Freight Allowance,,Yes,No,0,0,0,,,,,
,28-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033335309,9033335309,1,1,1,0,214.9,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033328273,9033328273,1,1,1,0,214.81,Freight Allowance,,Yes,No,0,0,0,,,,,
,8/12/2023,C&S Wholesale Grocers Inc,40000622,C&S,9033385424,9033385424,1,1,1,0,144.18,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-12-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033408446,9033408446,1,1,1,0,68.02,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/12/2023,C&S Wholesale Grocers Inc,40000622,C&S,9033351667,9033351667,1,1,1,0,63.58,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-12-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033405946,9033405946,1,1,1,0,43.64,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-12-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033410917,9033410917,1,1,1,0,11.83,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,C&S Wholesale Grocers Inc,40000622,C&S,9033332856,9033332856,1,1,1,0,10.1,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0302400,27-11-2023,Associated Wholesale Grocers,40000625,AWG,9033328076,9033328076,1,1,1,0,345,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0302402 ,27-11-2023,Associated Wholesale Grocers,40000625,AWG,9033337466,9033337466,1,1,1,0,53.39,Freight Allowance,,Yes,No,0,0,0,,,,,
 ,29-11-2023,Associated Wholesale Grocers,40000625,AWG,9033345088,9033345088,1,1,1,0,59.81,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/12/2023,Associated Wholesale Grocers,40000625,AWG,9033374967,9033374967,1,1,1,0,86.73,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0302408,7/12/2023,Associated Wholesale Grocers,40000625,AWG,9033380333,9033380333,1,1,1,0,76.64,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0302409,11/12/2023,Associated Wholesale Grocers,40000625,AWG,9033393964,9033393964,1,1,1,0,66.2,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0302411 ,13-12-2023,Associated Wholesale Grocers,40000625,AWG,9033396279,9033396279,1,1,1,0,242.57,Freight Allowance,,Yes,No,0,0,0,,,,,
VEN0302415,15-12-2023,Associated Wholesale Grocers,40000625,AWG,9033412792,9033412792,1,1,1,0,62.53,Freight Allowance,,Yes,No,0,0,0,,,,,
,27-11-2023,Associated Wholesale Grocers,40000625,AWG,9033327857,9033327857,1,1,1,0,277.86,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-12-2023,Associated Wholesale Grocers,40000625,AWG,9033409873,9033409873,1,1,1,0,103.87,Freight Allowance,,Yes,No,0,0,0,,,,,
,19-12-2023,Publix Supermarkets Inc,40000004,Publix,9033427954,9033427954,2,2,2,0,96.77,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-12-2023,Publix Supermarkets Inc,40000004,Publix,9033445064,9033445064,1,1,1,0,372.71,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/1/2024,Publix Supermarkets Inc,40000004,Publix,9033465186,9033465186,1,1,1,0,365.45,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/1/2024,Publix Supermarkets Inc,40000004,Publix,9033470859,9033470859,1,1,1,0,378.29,Freight Allowance,,Yes,No,0,0,0,,,,,
,26-12-2023,Publix Supermarkets Inc,40000004,Publix,9033441074,9033441074,1,1,1,0,144.52,Freight Allowance,,Yes,No,0,0,0,,,,,
