id,customer_account,customer_name,standard_customer,deduction_reference,invoice_number,deduction_date,deduction_amount,deduction_reason,payment_number,backup_status,invoice_status,bol,pod_status,validation,invalid_amount,valid_amount,priority
1401234886,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1233165,1401234886,11/29/2023,32026.78,OSD,,,,,,,,,No
1401127249,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1138029,1401127249,3/10/2023,31988.07,OSD,,,,,,,,,No
9110956743,1001792719,ZYNO MEDICAL,ZYNO MEDICAL,19151397,9110956743,3/21/2023,31964,OSD,,,,,,,,,No
1401173285,1001000143,CARDINAL DISTRIBUTION,Walmart,13719079,1401173285,6/29/2023,31882.5,OSD,,,,,,,,,No
9110654621,1001038817,AERO MED LTD,Albertsons,918200001,9110654621,1/9/2023,31671,OSD,,,,,,,,,No
1401112296,1001000200,MEDLINE INDUSTRIES,Amazon,14522649,1401112296,2/3/2023,31635,OSD,,,,,,,,,No
1401221172,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002593094,1401221172,10/25/2023,31526.43,OSD,,,,,,,,,No
1401172353,1001000147,MCKESSON DRUG COMPANY,Costco,7364094561,1401172353,6/27/2023,31517.05,OSD,,,,,,,,,No
1401176753,1001000214,OWENS & MINOR INC,Kroger,8297414,1401176753,7/10/2023,31443.46,OSD,,,,,,,,,No
1401136549,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1146548,1401136549,4/3/2023,31356.53,OSD,,,,,,,,,No
1401191183,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1194568,1401191183,8/14/2023,31346.51,OSD,,,,,,,,,No
1401144246,1001000214,OWENS & MINOR INC,Kroger,8284905,1401144246,4/20/2023,31229.7,OSD,,,,,,,,,No
9111794379,1001050979,RGH ENTERPRISES INC,C&S,1307287,9111794379,10/23/2023,171072,OSD,,,,,,,,,No
1600588600,1001050979,RGH ENTERPRISES INC,C&S,1308515,1600588600,10/24/2023,31104,OSD,,,,,,,,,No
1401221169,1001000200,MEDLINE INDUSTRIES,Amazon,14718253,1401221169,10/25/2023,31011,OSD,,,,,,,,,No
1401220876,1001000147,MCKESSON DRUG COMPANY,Costco,7544526735,1401220876,10/24/2023,30993.2,OSD,,,,,,,,,No
9110703415,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89354222,9110703415,1/10/2023,30950.2,OSD,,,,,,,,,No
1401175597,1001000214,OWENS & MINOR INC,Kroger,8297192,1401175597,7/6/2023,30720,OSD,,,,,,,,,No
1401239160,1001000214,OWENS & MINOR INC,Kroger,8322444,1401239160,12/11/2023,30665,OSD,,,,,,,,,No
1401219207,1001000214,OWENS & MINOR INC,Kroger,8314115,1401219207,10/20/2023,30620.16,OSD,,,,,,,,,No
1401132535,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000131760,1401132535,3/23/2023,30607.8,OSD,,,,,,,,,No
9110631505,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89354222,9110631505,1/10/2023,30587.7,OSD,,,,,,,,,No
1401176304,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400028876,1401176304,7/7/2023,30554.88,OSD,,,,,,,,,No
1401194190,1001000214,OWENS & MINOR INC,Kroger,8304242,1401194190,8/21/2023,30317.2,OSD,,,,,,,,,No
1401112193,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000836409,1401112193,2/3/2023,30300.65,OSD,,,,,,,,,No
9111410415,1001094519,NATIONAL DISTRIBUTING & CONTRACTING,NATIONAL DISTRIBUTING & CONTRACTING,5208240044,9111410415,6/30/2023,30253.8,OSD,,,,,,,,,No
9111131157,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400059399,9111131157,8/21/2023,30199.89,OSD,,,,,,,,,No
9112026881,1001042867,HCA SUPPLY CHAIN SERVICES,HCA SUPPLY CHAIN SERVICES,10371016,9112026881,12/15/2023,30096,OSD,,,,,,,,,No
1401152632,1001000147,MCKESSON DRUG COMPANY,Costco,7284008576,1401152632,5/9/2023,29921.06,OSD,,,,,,,,,No
1401102900,1001000214,OWENS & MINOR INC,Kroger,8269169,1401102900,1/11/2023,29760,OSD,,,,,,,,,No
1401115486,1001000200,MEDLINE INDUSTRIES,Amazon,14527431,1401115486,2/10/2023,29131.64,OSD,,,,,,,,,No
9110705068,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89354222,9110705068,1/10/2023,28974.9,OSD,,,,,,,,,No
1401108858,1001000214,OWENS & MINOR INC,Kroger,8271505,1401108858,1/26/2023,28879.2,OSD,,,,,,,,,No
1401211230,1001000214,OWENS & MINOR INC,Kroger,8311294,1401211230,10/2/2023,28879.2,OSD,,,,,,,,,No
1401115195,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1127901,1401115195,2/10/2023,28800,OSD,,,,,,,,,No
1401133225,1001000200,MEDLINE INDUSTRIES,Amazon,14559356,1401133225,3/24/2023,28800,OSD,,,,,,,,,No
9110999230,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89399298,9110999230,4/27/2023,28545,OSD,,,,,,,,,No
1401129492,1001000214,OWENS & MINOR INC,Kroger,8279040,1401129492,3/16/2023,28544.14,OSD,,,,,,,,,No
1401140961,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000516472,1401140961,4/12/2023,28534.68,OSD,,,,,,,,,No
1401110401,1001000143,CARDINAL DISTRIBUTION,Walmart,12484010,1401110401,1/30/2023,28523.9,OSD,,,,,,,,,No
1401199524,1001000200,MEDLINE INDUSTRIES,Amazon,14679178,1401199524,9/1/2023,28465.34,OSD,,,,,,,,,No
9110679704,1001038817,AERO MED LTD,Albertsons,919600001,9110679704,1/13/2023,28281.2,OSD,,,,,,,,,No
9111336183,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400041309,9111336183,7/25/2023,28182.4,OSD,,,,,,,,,No
9111782256,1001038817,AERO MED LTD,Albertsons,1000000001,9111782256,10/19/2023,28182.4,OSD,,,,,,,,,No
1401099930,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1114688,1401099930,1/4/2023,28127.1,OSD,,,,,,,,,No
1401107758,1001020217,YUMA REGIONAL MEDICAL CENTER,YUMA REGIONAL MEDICAL CENTER,22428737,1401107758,1/20/2023,28118.76,OSD,,,,,,,,,No
9111672062,1001053912,LABCORP OF AMERICA,LABCORP OF AMERICA,102539850,9111672062,11/20/2023,28080,OSD,,,,,,,,,No
1401108505,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002353235,1401108505,1/25/2023,28063.59,OSD,,,,,,,,,No
9111418513,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400065266,9111418513,8/28/2023,27970,OSD,,,,,,,,,No
1401193223,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002531102,1401193223,8/17/2023,27853.06,OSD,,,,,,,,,No
1401144960,1001000200,MEDLINE INDUSTRIES,Amazon,14580675,1401144960,4/21/2023,27830.12,OSD,,,,,,,,,No
1401216306,1001000147,MCKESSON DRUG COMPANY,Costco,OFFSET REQUEST,1401216306,10/31/2023,27825.22,OSD,,,,,,,,,No
1401244537,1001000214,OWENS & MINOR INC,Kroger,8324658,1401244537,12/26/2023,27763.2,OSD,,,,,,,,,No
9110746191,1001094519,NATIONAL DISTRIBUTING & CONTRACTING,NATIONAL DISTRIBUTING & CONTRACTING,5200510821,9110746191,1/18/2023,27645,OSD,,,,,,,,,No
1401238015,1001000214,OWENS & MINOR INC,Kroger,8321967,1401238015,12/7/2023,27474.46,OSD,,,,,,,,,No
1401105662,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000684155,1401105662,1/18/2023,27468.75,OSD,,,,,,,,,No
1401241409,1001000200,MEDLINE INDUSTRIES,Amazon,14756403,1401241409,12/15/2023,27229.2,OSD,,,,,,,,,No
1401103509,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000499193,1401103509,1/12/2023,27153.99,OSD,,,,,,,,,No
1401165590,1001000214,OWENS & MINOR INC,Kroger,8292988,1401165590,6/9/2023,27037.5,OSD,,,,,,,,,No
1401244968,1001000214,OWENS & MINOR INC,Kroger,8324659,1401244968,12/27/2023,27005.28,OSD,,,,,,,,,No
1401173285,1001000143,CARDINAL DISTRIBUTION,Walmart,14652215,1401173285,7/20/2023,26985.52,OSD,,,,,,,,,No
9110906654,1001038817,AERO MED LTD,Albertsons,936900001,9110906654,3/15/2023,26864.46,OSD,,,,,,,,,No
9110935284,1001038817,AERO MED LTD,Albertsons,936900001,9110935284,3/15/2023,26864.46,OSD,,,,,,,,,No
9110938414,1001038817,AERO MED LTD,Albertsons,936900001,9110938414,3/15/2023,26864.46,OSD,,,,,,,,,No
9111692376,1001038817,AERO MED LTD,Albertsons,992700001,9111692376,9/27/2023,26864.46,OSD,,,,,,,,,No
1401235040,1001000143,CARDINAL DISTRIBUTION,Walmart,12876045,1401235040,11/29/2023,26841.96,OSD,,,,,,,,,No
9111001981,1001038817,AERO MED LTD,Albertsons,941400001,9111001981,3/31/2023,26790.2,OSD,,,,,,,,,No
1401135778,1001000214,OWENS & MINOR INC,Kroger,8281789,1401135778,3/31/2023,26744.4,OSD,,,,,,,,,No
1401125716,1001000214,OWENS & MINOR INC,Kroger,8277757,1401125716,3/7/2023,26684,OSD,,,,,,,,,No
9110954542,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,168587,9110954542,3/17/2023,26682.9,OSD,,,,,,,,,No
1401184730,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1188342,1401184730,7/27/2023,26569.27,OSD,,,,,,,,,No
1401235577,1001000200,MEDLINE INDUSTRIES,Amazon,14739450,1401235577,11/22/2023,26535,OSD,,,,,,,,,No
1600543248,1001000200,MEDLINE INDUSTRIES,Amazon,14512765,1600543248,1/20/2023,26409.6,OSD,,,,,,,,,No
1401035732,1001000214,OWENS & MINOR INC,Kroger,OWENS & MINOR,1401035732,7/17/2023,26409.6,OSD,,,,,,,,,No
1401198573,1001000208,CVS MERIDIAN INC,CVS,1500281233,1401198573,8/30/2023,26338.17,OSD,,,,,,,,,No
9110631500,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89360521,9110631500,1/25/2023,26208.98,OSD,,,,,,,,,No
1401227434,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000006732,1401227434,11/9/2023,26129.02,OSD,,,,,,,,,No
1401148139,1001000200,MEDLINE INDUSTRIES,Amazon,14586269,1401148139,4/28/2023,26120.73,OSD,,,,,,,,,No
9109797796,1001000180,FRESENIUS MEDICAL CARE N AMERICA,Fresenius,13490955,9109797796,9/28/2023,26117,OSD,,,,,,,,,No
9110913200,1001038817,AERO MED LTD,Albertsons,936100001,9110913200,3/10/2023,26011.62,OSD,,,,,,,,,No
1401194190,1001000214,OWENS & MINOR INC,Kroger,8305097,1401194190,8/24/2023,25961.2,OSD,,,,,,,,,No
9110697051,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89354222,9110697051,1/10/2023,25923.34,OSD,,,,,,,,,No
9111710562,1001050979,RGH ENTERPRISES INC,C&S,1303324,9111710562,9/27/2023,108864,OSD,,,,,,,,,No
1600543526,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000071957,1600543526,1/6/2023,25772.6,OSD,,,,,,,,,No
1401183472,1001000147,MCKESSON DRUG COMPANY,Costco,7404862141,1401183472,7/25/2023,25696.32,OSD,,,,,,,,,No
9111390414,1001620381,CARDINAL HEALTH PRESOURCE,Walmart,5551296,9111390414,8/2/2023,25648,OSD,,,,,,,,,No
1401147376,1001000214,OWENS & MINOR INC,Kroger,8286014,1401147376,4/27/2023,25592.4,OSD,,,,,,,,,No
1401224367,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000401979,1401224367,11/1/2023,25575.29,OSD,,,,,,,,,No
1401100903,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002335020,1401100903,1/6/2023,25396.06,OSD,,,,,,,,,No
1401150889,1001000146,HENRY SCHEIN INC,Target,HENRY SCHEIN INC,1401150889,6/21/2023,25250.95,OSD,,,,,,,,,No
1401176817,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002487778,1401176817,7/10/2023,25088.12,OSD,,,,,,,,,No
1401179648,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000210314,1401179648,7/17/2023,24999.6,OSD,,,,,,,,,No
1401234476,1001000214,OWENS & MINOR INC,Kroger,8320272,1401234476,11/28/2023,24916.54,OSD,,,,,,,,,No
1401192748,1001000235,VWR SCIENTIFIC,VWR Sc,93256157,1401192748,8/16/2023,24901.19,OSD,,,,,,,,,No
1401226944,1001000214,OWENS & MINOR INC,Kroger,8317289,1401226944,11/8/2023,24858.54,OSD,,,,,,,,,No
9111549322,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,176009,9111549322,8/9/2023,24727.56,OSD,,,,,,,,,No
1401148139,1001000200,MEDLINE INDUSTRIES,Amazon,14586269,1401148139,4/28/2023,24724.6,OSD,,,,,,,,,No
1401238037,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000167890,1401238037,12/7/2023,24652.8,OSD,,,,,,,,,No
1600581688,1001000200,MEDLINE INDUSTRIES,Amazon,14688592,1600581688,9/15/2023,24632.52,OSD,,,,,,,,,No
1401190788,1001000146,HENRY SCHEIN INC,Target,81804983,1401190788,8/11/2023,24416.2,OSD,,,,,,,,,No
1401244166,1001000200,MEDLINE INDUSTRIES,Amazon,14762056,1401244166,12/22/2023,24300,OSD,,,,,,,,,No
9110703415,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89360638,9110703415,1/26/2023,24246.76,OSD,,,,,,,,,No
1401170567,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2002167022,1401170567,6/22/2023,24246.05,OSD,,,,,,,,,No
1600541189,1001000200,MEDLINE INDUSTRIES,Amazon,14502440,1600541189,1/6/2023,24192,OSD,,,,,,,,,No
1401089927,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000027542,1401089927,1/17/2023,24192,OSD,,,,,,,,,No
1401198924,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000180293,1401198924,8/31/2023,24003.77,OSD,,,,,,,,,No
1401111550,1001000146,HENRY SCHEIN INC,Target,81731682,1401111550,2/1/2023,23879.52,OSD,,,,,,,,,No
1401181967,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000565027,1401181967,7/21/2023,23847.09,OSD,,,,,,,,,No
9111704893,1001050979,RGH ENTERPRISES INC,C&S,1302821,9111704893,9/27/2023,23548.77,OSD,,,,,,,,,No
1401167821,1001000214,OWENS & MINOR INC,Kroger,8293874,1401167821,6/15/2023,23514.1,OSD,,,,,,,,,No
9110406611,1001038817,AERO MED LTD,Albertsons,OFFSET REQUEST,9110406611,3/3/2023,23364,OSD,,,,,,,,,No
1400979228,1001000200,MEDLINE INDUSTRIES,Amazon,MEDLINE,1400979228,6/9/2023,23328.4,OSD,,,,,,,,,No
1401107266,1001000214,OWENS & MINOR INC,Kroger,8270767,1401107266,1/23/2023,23306.4,OSD,,,,,,,,,No
9111234529,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89404399,9111234529,5/2/2023,23281.34,OSD,,,,,,,,,No
9110703422,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89354222,9110703422,1/10/2023,23274.18,OSD,,,,,,,,,No
1401164971,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1170876,1401164971,6/8/2023,23144.58,OSD,,,,,,,,,No
1401212378,1001000200,MEDLINE INDUSTRIES,Amazon,14702634,1401212378,10/4/2023,23003.8,OSD,,,,,,,,,No
1401175597,1001000214,OWENS & MINOR INC,Kroger,8297192,1401175597,7/6/2023,22751.6,OSD,,,,,,,,,No
1401099994,1001000147,MCKESSON DRUG COMPANY,Costco,7094880628,1401099994,1/4/2023,22700.94,OSD,,,,,,,,,No
1401102990,1001000146,HENRY SCHEIN INC,Target,81723942,1401102990,1/11/2023,22599.08,OSD,,,,,,,,,No
1401099924,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000027542,1401099924,1/17/2023,22519.08,OSD,,,,,,,,,No
1401135122,1001000147,MCKESSON DRUG COMPANY,Costco,7219858534,1401135122,3/28/2023,22310.34,OSD,,,,,,,,,No
1401193094,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1195549,1401193094,8/17/2023,22229.9,OSD,,,,,,,,,No
1401190924,1001055911,TOWER HEALTH,TOWER HEALTH,600230001,1401190924,8/10/2023,22192.2,OSD,,,,,,,,,No
1401217110,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000260315,1401217110,10/16/2023,22156.28,OSD,,,,,,,,,No
1401163607,1001000214,OWENS & MINOR INC,Kroger,8292306,1401163607,6/5/2023,21994,OSD,,,,,,,,,No
1401210279,1001000172,CLAFLIN COMPANY,CLAFLIN COMPANY,122234217,1401210279,9/28/2023,21943.28,OSD,,,,,,,,,No
1401179654,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1184177,1401179654,7/17/2023,21930,OSD,,,,,,,,,No
1401105625,1001000214,OWENS & MINOR INC,Kroger,8270046,1401105625,1/18/2023,21917.54,OSD,,,,,,,,,No
1401240175,1001000214,OWENS & MINOR INC,Kroger,8322601,1401240175,12/13/2023,21536.97,OSD,,,,,,,,,No
9110648857,1001038817,AERO MED LTD,Albertsons,916800001,9110648857,1/5/2023,21504,OSD,,,,,,,,,No
1401132535,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000131760,1401132535,3/23/2023,21464.04,OSD,,,,,,,,,No
1401187888,1001000214,OWENS & MINOR INC,Kroger,8301920,1401187888,8/4/2023,21396.4,OSD,,,,,,,,,No
1401131426,1001000214,OWENS & MINOR INC,Kroger,8279768,1401131426,3/21/2023,21374.09,OSD,,,,,,,,,No
1401108880,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000625838,1401108880,1/26/2023,21264,OSD,,,,,,,,,No
1401143519,1001000147,MCKESSON DRUG COMPANY,Costco,7251594937,1401143519,4/18/2023,21244.08,OSD,,,,,,,,,No
1401219893,1001000214,OWENS & MINOR INC,Kroger,8314357,1401219893,10/23/2023,21231.4,OSD,,,,,,,,,No
9111064294,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89389112,9111064294,4/7/2023,21153.1,OSD,,,,,,,,,No
1401102991,1001000208,CVS MERIDIAN INC,CVS,1500009404,1401102991,1/11/2023,21073.41,OSD,,,,,,,,,No
1401146808,1001000143,CARDINAL DISTRIBUTION,Walmart,12865009,1401146808,4/26/2023,21060,OSD,,,,,,,,,No
1401235688,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001035054,1401235688,12/1/2023,20954.8,OSD,,,,,,,,,No
1401131426,1001000214,OWENS & MINOR INC,Kroger,8279768,1401131426,3/21/2023,20916.74,OSD,,,,,,,,,No
1401101212,1001000200,MEDLINE INDUSTRIES,Amazon,14502439,1401101212,1/6/2023,20862.32,OSD,,,,,,,,,No
9110894303,1001081125,CARDINAL HEALTH - BORSCHOW,Walmart,2017639723,9110894303,5/3/2023,20838.4,OSD,,,,,,,,,No
1401150800,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001545747,1401150800,5/5/2023,20715.64,OSD,,,,,,,,,No
1401101369,1001000214,OWENS & MINOR INC,Kroger,8268903,1401101369,1/9/2023,20602.92,OSD,,,,,,,,,No
1401109669,1001000200,MEDLINE INDUSTRIES,Amazon,14517684,1401109669,1/27/2023,20596.54,OSD,,,,,,,,,No
1401102991,1001000208,CVS MERIDIAN INC,CVS,OFFSET REQUEST,1401102991,2/2/2023,20535.01,OSD,,,,,,,,,No
1401176290,1001000214,OWENS & MINOR INC,Kroger,8297259,1401176290,7/7/2023,20460.65,OSD,,,,,,,,,No
9110703415,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89361694,9110703415,1/30/2023,20436.36,OSD,,,,,,,,,No
1401199824,1001000214,OWENS & MINOR INC,Kroger,8306842,1401199824,9/5/2023,20281.17,OSD,,,,,,,,,No
1401142134,1001000200,MEDLINE INDUSTRIES,Amazon,14575242,1401142134,4/14/2023,20251.26,OSD,,,,,,,,,No
1401186776,1001000143,CARDINAL DISTRIBUTION,Walmart,11957521,1401186776,8/2/2023,20171.08,OSD,,,,,,,,,No
1401219893,1001000214,OWENS & MINOR INC,Kroger,8314357,1401219893,10/23/2023,20160,OSD,,,,,,,,,No
1401170569,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1175957,1401170569,6/22/2023,20146.68,OSD,,,,,,,,,No
1401138392,1001000214,OWENS & MINOR INC,Kroger,8282950,1401138392,4/6/2023,20145.23,OSD,,,,,,,,,No
1401226558,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002601066,1401226558,11/7/2023,20040.76,OSD,,,,,,,,,No
1401181525,1001000143,CARDINAL DISTRIBUTION,Walmart,14652215,1401181525,7/20/2023,20033.6,OSD,,,,,,,,,No
1401177789,1001000214,OWENS & MINOR INC,Kroger,8297568,1401177789,7/11/2023,20007.41,OSD,,,,,,,,,No
1401135422,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000562571,1401135422,3/30/2023,19847.77,OSD,,,,,,,,,No
1401198906,1001000214,OWENS & MINOR INC,Kroger,8306497,1401198906,8/31/2023,19742.01,OSD,,,,,,,,,No
9110901273,1001038817,AERO MED LTD,Albertsons,934800001,9110901273,3/8/2023,19663,OSD,,,,,,,,,No
1401135122,1001000147,MCKESSON DRUG COMPANY,Costco,7219858534,1401135122,3/28/2023,19578.9,OSD,,,,,,,,,No
1401205364,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1207485,1401205364,9/18/2023,19566.2,OSD,,,,,,,,,No
1401214196,1001000214,OWENS & MINOR INC,Kroger,8312466,1401214196,10/10/2023,19446.2,OSD,,,,,,,,,No
1401167496,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1173271,1401167496,6/14/2023,19353.8,OSD,,,,,,,,,No
1401217086,1001000214,OWENS & MINOR INC,Kroger,8313187,1401217086,10/16/2023,19329.04,OSD,,,,,,,,,No
1401217808,1001000147,MCKESSON DRUG COMPANY,Costco,7533614220,1401217808,10/17/2023,19326.42,OSD,,,,,,,,,No
1401145958,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000866515,1401145958,4/24/2023,19301,OSD,,,,,,,,,No
1401216373,1001000200,MEDLINE INDUSTRIES,Amazon,14709322,1401216373,10/13/2023,19247.22,OSD,,,,,,,,,No
9110703454,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89354222,9110703454,1/10/2023,19217.46,OSD,,,,,,,,,No
1401099541,1001000214,OWENS & MINOR INC,Kroger,8267858,1401099541,1/3/2023,19013.76,OSD,,,,,,,,,No
1401113068,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1126434,1401113068,2/6/2023,18968.12,OSD,,,,,,,,,No
1401108858,1001000214,OWENS & MINOR INC,Kroger,8271505,1401108858,1/26/2023,18927.03,OSD,,,,,,,,,No
1401167821,1001000214,OWENS & MINOR INC,Kroger,8293874,1401167821,6/15/2023,18907.95,OSD,,,,,,,,,No
1401225202,1001000200,MEDLINE INDUSTRIES,Amazon,14726078,1401225202,11/3/2023,18871,OSD,,,,,,,,,No
9111163089,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,170621,9111163089,4/26/2023,18865.72,OSD,,,,,,,,,No
1401101532,1001000214,OWENS & MINOR INC,Kroger,8268902,1401101532,1/9/2023,18842.2,OSD,,,,,,,,,No
1401241248,1001000200,MEDLINE INDUSTRIES,Amazon,14756404,1401241248,12/15/2023,18751.24,OSD,,,,,,,,,No
9110806115,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,168480,9110806115,3/15/2023,18750.82,OSD,,,,,,,,,No
1401169421,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1174751,1401169421,6/20/2023,18729.12,OSD,,,,,,,,,No
1401196316,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000086328,1401196316,8/25/2023,18670.84,OSD,,,,,,,,,No
1401193316,1001000200,MEDLINE INDUSTRIES,Amazon,14665282,1401193316,8/15/2023,18652.42,OSD,,,,,,,,,No
9110697051,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89360638,9110697051,1/26/2023,18628.94,OSD,,,,,,,,,No
1401162808,1001000200,MEDLINE INDUSTRIES,Amazon,14612243,1401162808,6/2/2023,18561.7,OSD,,,,,,,,,No
1401218286,1001000200,MEDLINE INDUSTRIES,Amazon,14712818,1401218286,10/18/2023,18405.6,OSD,,,,,,,,,No
1401127621,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1139123,1401127621,3/13/2023,18360,OSD,,,,,,,,,No
1401148139,1001000200,MEDLINE INDUSTRIES,Amazon,14586269,1401148139,4/28/2023,18360,OSD,,,,,,,,,No
1401196590,1001000200,MEDLINE INDUSTRIES,Amazon,14673461,1401196590,8/25/2023,18356.75,OSD,,,,,,,,,No
1401105625,1001000214,OWENS & MINOR INC,Kroger,8270046,1401105625,1/18/2023,18345.56,OSD,,,,,,,,,No
1401162808,1001000200,MEDLINE INDUSTRIES,Amazon,14637002,1401162808,7/7/2023,18304.1,OSD,,,,,,,,,No
1401099931,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1114689,1401099931,1/4/2023,18300,OSD,,,,,,,,,No
1401092807,1001000200,MEDLINE INDUSTRIES,Amazon,14529826,1401092807,2/14/2023,18295.36,OSD,,,,,,,,,No
9111777551,1001050979,RGH ENTERPRISES INC,C&S,1306690,9111777551,10/16/2023,18193.99,OSD,,,,,,,,,No
1401198487,1001000214,OWENS & MINOR INC,Kroger,8306014,1401198487,8/30/2023,18169.94,OSD,,,,,,,,,No
1401218286,1001000200,MEDLINE INDUSTRIES,Amazon,14718253,1401218286,10/25/2023,18127.02,OSD,,,,,,,,,No
1401195779,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000110024,1401195779,8/24/2023,18104.1,OSD,,,,,,,,,No
1401105662,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000684155,1401105662,1/18/2023,18057.6,OSD,,,,,,,,,No
1600553079,1001000200,MEDLINE INDUSTRIES,Amazon,14559357,1600553079,3/24/2023,18057.6,OSD,,,,,,,,,No
1401164161,1001000214,OWENS & MINOR INC,Kroger,8292575,1401164161,6/6/2023,18020.53,OSD,,,,,,,,,No
1401179793,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1184662,1401179793,7/17/2023,18012.5,OSD,,,,,,,,,No
1401244557,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1242906,1401244557,12/26/2023,18000,OSD,,,,,,,,,No
1401218286,1001000200,MEDLINE INDUSTRIES,Amazon,14712818,1401218286,10/18/2023,17952,OSD,,,,,,,,,No
1401230700,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1228993,1401230700,11/17/2023,17890.45,OSD,,,,,,,,,No
1401139519,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1149091,1401139519,4/10/2023,17847.9,OSD,,,,,,,,,No
1401117203,1001000214,OWENS & MINOR INC,Kroger,8274398,1401117203,2/15/2023,17825.96,OSD,,,,,,,,,No
9110573172,1001000200,MEDLINE INDUSTRIES,Amazon,14564810,9110573172,3/30/2023,17790.94,OSD,,,,,,,,,No
9111787871,1001050979,RGH ENTERPRISES INC,C&S,1307287,9111787871,10/23/2023,77760,OSD,,,,,,,,,No
9110655378,1001000235,VWR SCIENTIFIC,VWR Sc,91980306,9110655378,7/5/2023,17640,OSD,,,,,,,,,No
