PO,External ID,Title,ASIN,Model Number,Freight Term,Qty,Unit Cost,Amount,Shortage quantity,Amount shortage,Last received date,ASIN received,Quantity received,Unit cost,Amount received,External Id Type,Backordered,Availability,Window Type,Window Start,Window End,Expected Date,Case Size,Quantity Requested,Quantity Outstanding,Case Cost,Total Cost,Accepted Quantity
5JXMX7VW,1.00E+13,"MorningStar Farms Veggie Breakfast Meatless Bacon Strips, Plant Based Protein, Frozen Breakfast, Original, 5.25oz Box (1 Box)",B000SKP4OE,claveria,Prepaid,240,$3.34 ,$801.60 ,0,$0.00 ,7/9/2023,B000SKP4OE,240,$3.34 ,$801.60 ,,,,,,,,,,,,,
5JXMX7VW,28989100870,"MorningStar Farms Veggie Breakfast Meatless Sausage Patties, Plant Based Protein, Frozen Breakfast, Original, 8oz Bag (6 Patties)",B0014CSKCI,claveria,Prepaid,150,$3.34 ,$501.00 ,0,$0.00 ,7/9/2023,B0014CSKCI,150,$3.34 ,$501.00 ,,,,,,,,,,,,,
5JXMX7VW,38000162534,"Eggo Minis Frozen Waffle Bites, Frozen Breakfast, Breakfast Food, Family Pack, Cinnamon Toast, 25.8oz Box (24 Waffles)",B00LB57K8I,,Prepaid,400,$5.02 ,"$2,008.00 ",0,$0.00 ,7/9/2023,B00LB57K8I,400,$5.02 ,"$2,008.00 ",,,,,,,,,,,,,
5JXMX7VW,38000191107,"Eggo Thick and Fluffy Frozen Waffles, Frozen Breakfast, Resealable, Belgian Style, Cinnamon Brown Sugar, 11.6oz Box (6 Waffles)",B00NQVSLTM,3800049273,Prepaid,80,$2.74 ,$219.20 ,0,$0.00 ,7/9/2023,B00NQVSLTM,80,$2.74 ,$219.20 ,,,,,,,,,,,,,
5JXMX7VW,38000702747,"Eggo Minis Frozen Pancake Bites, Frozen Breakfast, Breakfast Food, Chocolatey Chip, 8.4oz Box (5 Pouches)",B00NZOVTOY,,Prepaid,80,$2.45 ,$196.00 ,0,$0.00 ,7/9/2023,B00NZOVTOY,80,$2.45 ,$196.00 ,,,,,,,,,,,,,
5JXMX7VW,28989100634,"MorningStar Farms Veggie Burgers, Plant Based Protein, Frozen Meal, Spicy Black Bean, 9.5Oz Bag (4 Burgers)",B01EUTOK8O,,Prepaid,320,$3.34 ,"$1,068.80 ",0,$0.00 ,7/9/2023,B01EUTOK8O,320,$3.34 ,"$1,068.80 ",,,,,,,,,,,,,
5JXMX7VW,28989101075,"MorningStar Farms Meatless Chicken Nuggets, Vegan Plant Based Protein, Frozen Meal, Original, 10.5oz Bag (1 Bag)",B01EUTOLRE,2898910107,Prepaid,150,$3.34 ,$501.00 ,0,$0.00 ,7/9/2023,B01EUTOLRE,150,$3.34 ,$501.00 ,,,,,,,,,,,,,
5JXMX7VW,38000165917,"Eggo Mickey and Minnie Frozen Waffles, Frozen Breakfast, Breakfast Food, Homestyle, 12.3oz Box (10 Waffles)",B074MDGMQ7,3800016591,Prepaid,80,$2.45 ,$196.00 ,16,$39.20 ,7/9/2023,B074MDGMQ7,64,$2.45 ,$156.80 ,,,,,,,,,,,,,
5JXMX7VW,38000191084,"Eggo Thick and Fluffy Frozen Waffles, Resealable, Belgian Style, Blueberry, 11.6oz Box (6 Waffles)",B079YTWSVN,,Prepaid,80,$2.74 ,$219.20 ,0,$0.00 ,7/9/2023,B079YTWSVN,80,$2.74 ,$219.20 ,,,,,,,,,,,,,
5JXMX7VW,28989100894,"MorningStar Farms Veggie Breakfast Meatless Sausage Patties, Plant Based Protein, Frozen Breakfast, Value Pack, Original, 16oz Bag (12 Patties)",B07VPDP4NB,,Prepaid,110,$5.75 ,$632.50 ,0,$0.00 ,7/9/2023,B07VPDP4NB,110,$5.75 ,$632.50 ,,,,,,,,,,,,,
5JXMX7VW,38000279782,"Eggo Frozen Waffles, Frozen Breakfast, Chocolatey Chip Banana, 12.3oz Box (10 Waffles)",B0BJP4D35B,,Prepaid,24,$2.45 ,$58.80 ,0,$0.00 ,7/9/2023,B0BJP4D35B,24,$2.45 ,$58.80 ,,,,,,,,,,,,,
5JXMX7VW,38000279867,"Eggo Minis Frozen Mini Waffles, Frozen Breakfast, Mixed Berry Toast, 10.75oz (40 Waffles)",B0BKR626HX,,Prepaid,16,$2.45 ,$39.20 ,0,$0.00 ,7/9/2023,B0BKR626HX,16,$2.45 ,$39.20 ,,,,,,,,,,,,,
5NTPH9GL,38000273728,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Variety Pack (16 Cans)",B09LRFWV7N,,Prepaid,30,$12.71 ,$381.30 ,0,$0.00 ,28-10-2023,B09LRFWV7N,30,$12.71 ,$381.30 ,,,,,,,,,,,,,
5VRP7F8S,1.00E+13,"Export Sodas Crackers, Soup Crackers, Lunch Snacks, Original, 28oz Can (1 Can)",B00061EXME,189057,Prepaid,180,$7.46 ,"$1,342.80 ",180,"$1,342.80 ",,,,,,,,,,,,,,,,,,
5VRP7F8S,18627703167,"Kashi Cold Breakfast Cereal, Vegan, Organic Fiber Cereal, Cinnamon Harvest, 16.3oz Box (1 Box)",B000VK6558,1862770316,Prepaid,432,$4.12 ,"$1,779.84 ",0,$0.00 ,28-07-2023,B000VK6558,432,$4.12 ,"$1,779.84 ",,,,,,,,,,,,,
5VRP7F8S,38000350542,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original, 12.4oz Box (16 Bars)",B00PC5CI8K,3800035054,Prepaid,450,$4.92 ,"$2,214.00 ",0,$0.00 ,28-07-2023,B00PC5CI8K,450,$4.92 ,"$2,214.00 ",,,,,,,,,,,,,
5VRP7F8S,24100440696,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Family Size, Original, 21oz Box (1 Box)",B00W0C9F5M,Ad-bm9-62511,Prepaid,360,$5.85 ,"$2,106.00 ",0,$0.00 ,28-07-2023,B00W0C9F5M,360,$5.85 ,"$2,106.00 ",,,,,,,,,,,,,
5VRP7F8S,38000167775,"Kellogg's Special K Pastry Crisps, 100 Calorie Snacks, Breakfast Bars, Strawberry, 5.28oz Box (12 Crisps)",B071DV6FQT,3800016777,Prepaid,"1,152",$2.43 ,"$2,799.36 ",1136,"$2,760.48 ",8/8/2023,B071DV6FQT,16,$2.43 ,$38.88 ,,,,,,,,,,,,,
5VRP7F8S,18627101383,"Kashi GO Cold Breakfast Cereal, Vegan Protein, Fiber Cereal, Peanut Butter Crunch, 13.2oz Box (1 Box)",B077T7S1XC,1862710138,Prepaid,576,$4.12 ,"$2,373.12 ",0,$0.00 ,28-07-2023,B077T7S1XC,576,$4.12 ,"$2,373.12 ",,,,,,,,,,,,,
5VRP7F8S,24100115082,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Family Size, Extra Toasty, 21oz Box (1 Box)",B07H9NY9N2,24100115082,Prepaid,144,$5.85 ,$842.40 ,0,$0.00 ,28-07-2023,B07H9NY9N2,144,$5.85 ,$842.40 ,,,,,,,,,,,,,
5VRP7F8S,38000223365,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Strawberry, 13.5oz Box (8 Pop-Tarts)",B07YTZNTHF,,Prepaid,840,$2.94 ,"$2,469.60 ",0,$0.00 ,28-07-2023,B07YTZNTHF,840,$2.94 ,"$2,469.60 ",,,,,,,,,,,,,
5VRP7F8S,38000223389,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted S'mores, 13.5oz Box (8 Pop-Tarts)",B07YTZR8FF,,Prepaid,360,$2.94 ,"$1,058.40 ",0,$0.00 ,28-07-2023,B07YTZR8FF,360,$2.94 ,"$1,058.40 ",,,,,,,,,,,,,
5VRP7F8S,38000223372,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Brown Sugar Cinnamon, 13.5oz Box (8 Pop-Tarts)",B07YV124RX,,Prepaid,240,$2.94 ,$705.60 ,0,$0.00 ,3/8/2023,"B07YV124RX,B08YT1CNC5",240,$2.94 ,$705.60 ,,,,,,,,,,,,,
5VRP7F8S,24100116591,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Extra Cheesy, 12.4oz Box (1 Box)",B081TDBT3S,ou-us2-40050,Prepaid,108,$4.17 ,$450.36 ,0,$0.00 ,28-07-2023,B081TDBT3S,108,$4.17 ,$450.36 ,,,,,,,,,,,,,
37RD7FMB,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Blueberry, 9.1oz Box (5 Bars)",B0823BY2P8,8.58E+11,Collect,600,$8.90 ,"$5,340.00 ",0,$0.00 ,24-10-2023,B0823BY2P8,600,$8.90 ,"$5,340.00 ",,,,,,,,,,,,,
8Q8G3GTB,1.00E+13,"Export Sodas Crackers, Soup Crackers, Lunch Snacks, Original, 28oz Can (1 Can)",B00061EXME,189057,Prepaid,12,$7.46 ,$89.52 ,0,$0.00 ,26-07-2023,B00061EXME,12,$7.46 ,$89.52 ,,,,,,,,,,,,,
8Q8G3GTB,38000291753,"Kellogg's Special K Protein Meal Bars, 12g Protein Snacks, Meal Replacement, Strawberry, 9.5oz Box (6 Bars)",B000M2Y04S,3800029175,Prepaid,24,$5.75 ,$138.00 ,0,$0.00 ,27-07-2023,B000M2Y04S,24,$5.75 ,$138.00 ,,,,,,,,,,,,,
8Q8G3GTB,38000350566,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original, 6.2Oz Box (8 Bars)",B000SRHX9Q,3800035056,Prepaid,108,$2.61 ,$281.88 ,0,$0.00 ,27-07-2023,B000SRHX9Q,108,$2.61 ,$281.88 ,,,,,,,,,,,,,
8Q8G3GTB,1.01E+13,"Carr's, Whole Wheat Crackers, Non-GMO Project Verified, Baked with 100% Whole Grain, 7oz Box",B0011BPN7C,5929057349,Prepaid,48,$3.40 ,$163.20 ,0,$0.00 ,26-07-2023,B0011BPN7C,48,$3.40 ,$163.20 ,,,,,,,,,,,,,
8Q8G3GTB,1.01E+13,"Carr's Entertainment Crackers, Snack Crackers, Party Snacks, Variety Pack, 7.05oz Box (1 Box)",B0011CXBAC,5929057461,Prepaid,12,$4.49 ,$53.88 ,0,$0.00 ,27-07-2023,B0011CXBAC,12,$4.49 ,$53.88 ,,,,,,,,,,,,,
8Q8G3GTB,1.09E+13,"Bear Naked Triple Berry Fit Granola - Non-GMO, Kosher, Vegan - 12 Oz",B001BKLH0A,KHR-228,Prepaid,12,$4.10 ,$49.20 ,0,$0.00 ,27-07-2023,B001BKLH0A,12,$4.10 ,$49.20 ,,,,,,,,,,,,,
8Q8G3GTB,38000291784,"Kellogg's Special K Protein Meal Bars, 12g Protein Snacks, Meal Replacement, Brownie Batter, 9.5oz Box (6 Bars)",B003V5GSPC,38000291784,Prepaid,24,$5.75 ,$138.00 ,6,$34.50 ,27-07-2023,B003V5GSPC,18,$5.75 ,$103.50 ,,,,,,,,,,,,,
8Q8G3GTB,38000355028,"Nutri-Grain Soft Baked Breakfast Bars Mixed Berry, 1.3 Oz, 8 Ct",B003YE1SV4,3800035502,Prepaid,48,$3.07 ,$147.36 ,0,$0.00 ,27-07-2023,B003YE1SV4,48,$3.07 ,$147.36 ,,,,,,,,,,,,,
8Q8G3GTB,24100789405,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Made with Whole Grain, 12.4oz Box (1 Box)",B003YE3TNE,2410078940,Prepaid,24,$4.17 ,$100.08 ,0,$0.00 ,27-07-2023,B003YE3TNE,24,$4.17 ,$100.08 ,,,,,,,,,,,,,
8Q8G3GTB,1.00E+13,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Club and Cheddar, 11oz Tray (8 Packs)",B003YH3SSW,3010047241,Prepaid,60,$2.91 ,$174.60 ,0,$0.00 ,27-07-2023,B003YH3SSW,60,$2.91 ,$174.60 ,,,,,,,,,,,,,
8Q8G3GTB,38000125720,"Kellogg's Frosted Flakes Cold Breakfast Cereal Cup, 8 Vitamins and Minerals, Kids Snacks, Original, 2.1oz Cup (1 Cup)",B0055RSXWK,1163734,Prepaid,108,$1.24 ,$133.92 ,0,$0.00 ,26-07-2023,B0055RSXWK,108,$1.24 ,$133.92 ,,,,,,,,,,,,,
8Q8G3GTB,24100594405,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Extra Big, 11.7oz Box (1 Box)",B008JBDMO8,2410059440,Prepaid,60,$4.17 ,$250.20 ,0,$0.00 ,27-07-2023,B008JBDMO8,60,$4.17 ,$250.20 ,,,,,,,,,,,,,
8Q8G3GTB,38000339479,"Raisin Bran Crunch Cold Breakfast Cereal Cup, Fiber Cereal, Heart Healthy, Original, 2.8oz Cup (1 Cup)",B009120RZ6,3800033947,Prepaid,120,$1.24 ,$148.80 ,0,$0.00 ,26-07-2023,B009120RZ6,120,$1.24 ,$148.80 ,,,,,,,,,,,,,
8Q8G3GTB,38000524509,"Rice Krispies Cold Breakfast Cereal Cup, 8 Vitamins and Minerals, Single Serve, Original, 1.3oz Cup (1 Cup)",B009120SHS,3800052450,Prepaid,36,$1.24 ,$44.64 ,0,$0.00 ,26-07-2023,B009120SHS,36,$1.24 ,$44.64 ,,,,,,,,,,,,,
8Q8G3GTB,30100784661,"Town House Pita Crackers Oven Baked Crackers, Party Snacks, Mediterranean Herb, 9.5oz Box (1 Box)",B00DBSFXTQ,3010078466,Prepaid,24,$3.81 ,$91.44 ,0,$0.00 ,26-07-2023,B00DBSFXTQ,24,$3.81 ,$91.44 ,,,,,,,,,,,,,
8Q8G3GTB,30100100676,"Club Crackers, Snack Crackers, Party Snacks, Multi Grain, 12.7oz Box (1 Box)",B00HVLA6TG,3010010068,Prepaid,60,$3.81 ,$228.60 ,0,$0.00 ,27-07-2023,B00HVLA6TG,60,$3.81 ,$228.60 ,,,,,,,,,,,,,
8Q8G3GTB,8.85E+11,"Bear Naked Granola, Maple Pecan, Non-GMO Project Verified and Kosher Dairy, 12oz Bag",B00I8QXJKG,88462348618,Prepaid,30,$4.10 ,$123.00 ,0,$0.00 ,27-07-2023,B00I8QXJKG,30,$4.10 ,$123.00 ,,,,,,,,,,,,,
8Q8G3GTB,38000291715,"Kellogg's Special K Protein Meal Bars, 12g Protein, Meal Replacement, Chocolate Peanut Butter, 9.5oz Box (6 Bars)",B00J2LBDOU,3800029171,Prepaid,12,$5.75 ,$69.00 ,0,$0.00 ,27-07-2023,B00J2LBDOU,12,$5.75 ,$69.00 ,,,,,,,,,,,,,
8Q8G3GTB,30100103080,"Town House FlipSides Oven Baked Crackers, Lunch Snacks, Snack Crackers, Original, 9.2oz Box (1 Box)",B00LAY2LD4,,Prepaid,36,$3.81 ,$137.16 ,0,$0.00 ,27-07-2023,B00LAY2LD4,36,$3.81 ,$137.16 ,,,,,,,,,,,,,
8Q8G3GTB,30100490517,"Club Crackers, Mini Snack Crackers, Lunch Snacks, Original, 11oz Box (1 Box)",B00LRG65CS,3010049051,Prepaid,12,$3.81 ,$45.72 ,0,$0.00 ,27-07-2023,B00LRG65CS,12,$3.81 ,$45.72 ,,,,,,,,,,,,,
8Q8G3GTB,24100104444,"Cheez-It Grooves Cheese Crackers, Crunchy Snack Crackers, Lunch Snacks, Bold Cheddar, 9oz Box (1 Box)",B00OYR6UZY,2410010444,Prepaid,24,$4.17 ,$100.08 ,0,$0.00 ,27-07-2023,B00OYR6UZY,24,$4.17 ,$100.08 ,,,,,,,,,,,,,
8Q8G3GTB,38000199356,"Kellogg's Frosted Mini-Wheats Cold Breakfast Cereal, High-Fiber, Whole Grain, Family Size, Original, 24oz Box (1 Box)",B00QTX0D18,3800031833,Prepaid,270,$5.70 ,"$1,539.00 ",0,$0.00 ,26-07-2023,B00QTX0D18,270,$5.70 ,"$1,539.00 ",,,,,,,,,,,,,
8Q8G3GTB,24100535224,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Reduce Fat Original, 19oz Box (1 Box)",B00T2ZAO46,24100535224,Prepaid,36,$5.85 ,$210.60 ,0,$0.00 ,27-07-2023,"B0BF5ZJPN6,B00T2ZAO46",36,$5.85 ,$210.60 ,,,,,,,,,,,,,
8Q8G3GTB,1.00E+13,"SCOOBY-DOO! Baked Graham Cracker Snacks, Made with Whole Grains, Kids Lunch Snacks, Cinnamon, 11oz Box (1 Box)",B00XS4DGMO,071-10-0698,Prepaid,24,$3.29 ,$78.96 ,0,$0.00 ,27-07-2023,B00XS4DGMO,24,$3.29 ,$78.96 ,,,,,,,,,,,,,
8Q8G3GTB,38000113369,"Nutri-Grain Soft Baked Breakfast Bars, Kids Snacks, Whole Grain, Value Pack, Blueberry, 20.8oz Box (16 Bars)",B012DGV7X2,3800011336,Prepaid,12,$5.26 ,$63.12 ,0,$0.00 ,27-07-2023,B012DGV7X2,12,$5.26 ,$63.12 ,,,,,,,,,,,,,
8Q8G3GTB,24100705696,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, White Cheddar, 7oz Box (1 Box)",B013JMERZ4,2410070569,Prepaid,84,$2.49 ,$209.16 ,0,$0.00 ,26-07-2023,B013JMERZ4,84,$2.49 ,$209.16 ,,,,,,,,,,,,,
8Q8G3GTB,38000200670,"Special K Protein Cold Breakfast Cereal, 15g Protein, 11 Vitamins and Minerals, Family Size, Original Multi-Grain Touch of Cinnamon, 19oz Box (1 Box)",B01763CJIO,3800014386,Prepaid,24,$5.70 ,$136.80 ,0,$0.00 ,27-07-2023,B01763CJIO,24,$5.70 ,$136.80 ,,,,,,,,,,,,,
8Q8G3GTB,24100108237,"Cheez-It Grooves Crunchy Cheese Crackers, Snack Crackers, Lunch Snacks, Family Size, Sharp White Cheddar, 17oz Box (1 Box)",B01HHVQD3W,2410010823,Prepaid,24,$5.85 ,$140.40 ,0,$0.00 ,26-07-2023,B01HHVQD3W,24,$5.85 ,$140.40 ,,,,,,,,,,,,,
8Q8G3GTB,18627107569,"Kashi GO Cold Breakfast Cereal, Vegan Protein, Fiber Cereal, Chocolate Crunch, 12.2oz Box (1 Box)",B01MRYIFLI,18627107576,Prepaid,64,$4.12 ,$263.68 ,0,$0.00 ,26-07-2023,B01MRYIFLI,64,$4.12 ,$263.68 ,,,,,,,,,,,,,
8Q8G3GTB,24100110612,"Cheez-It DUOZ Crackers, Baked Snack Crackers, Office and Kids Snacks, Bacon and Cheddar, 12.4oz Box (1 Box)",B071XV433F,,Prepaid,36,$4.17 ,$150.12 ,0,$0.00 ,27-07-2023,B071XV433F,36,$4.17 ,$150.12 ,,,,,,,,,,,,,
8Q8G3GTB,30100112327,"Club Snack Stacks Crackers, Lunch Snacks, Snack Crackers, Family Size, Original, 18.8oz Box (9 Stacks)",B072L77XLY,3010011232,Prepaid,108,$4.78 ,$516.24 ,0,$0.00 ,26-07-2023,B072L77XLY,108,$4.78 ,$516.24 ,,,,,,,,,,,,,
8Q8G3GTB,30100120063,"Kellogg's PAW Patrol Graham Snacks, Kids Snacks, Whole Grain, Cinnamon, 12.7oz Box (12 Pouches)",B079J56KXL,30100120070,Prepaid,32,$6.08 ,$194.56 ,0,$0.00 ,27-07-2023,B079J56KXL,32,$6.08 ,$194.56 ,,,,,,,,,,,,,
8Q8G3GTB,38000200212,"Smart Start Breakfast Cereal, Fiber Cereal, Whole Grain Snacks, Original Antioxidants, 18.2oz Box (1 Box)",B07QZS6SRX,SUVELAM,Prepaid,80,$4.45 ,$356.00 ,0,$0.00 ,27-07-2023,B07QZS6SRX,80,$4.45 ,$356.00 ,,,,,,,,,,,,,
8Q8G3GTB,38000199820,"Kellogg's Raisin Bran Cold Breakfast Cereal, Fiber Cereal, Heart Healthy, Original with Cranberries, 14oz Box (1 Box)",B07RTCG3XZ,B07Z5CKMQL,Prepaid,20,$4.45 ,$89.00 ,0,$0.00 ,26-07-2023,B07RTCG3XZ,20,$4.45 ,$89.00 ,,,,,,,,,,,,,
8Q8G3GTB,38000198403,"All Bran Breakfast Cereal, 8 Vitamins and Minerals, High Fiber Cereal, Original, 18.6oz Box (1 Box)",B07RTD7YZP,SUVELAM,Prepaid,56,$5.70 ,$319.20 ,0,$0.00 ,27-07-2023,B07RTD7YZP,56,$5.70 ,$319.20 ,,,,,,,,,,,,,
8Q8G3GTB,38000202988,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Frosted Strawberry, 7oz Box (5 Bags)",B07YV1PCYT,,Prepaid,35,$3.24 ,$113.40 ,0,$0.00 ,26-07-2023,B07YV1PCYT,35,$3.24 ,$113.40 ,,,,,,,,,,,,,
8Q8G3GTB,38000222641,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Chocolate Fudge, 13.5oz Box (8 Pop-Tarts)",B07YV1SPP7,,Prepaid,36,$2.94 ,$105.84 ,0,$0.00 ,27-07-2023,B07YV1SPP7,36,$2.94 ,$105.84 ,,,,,,,,,,,,,
8Q8G3GTB,38000222481,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Unfrosted Brown Sugar Cinnamon, 13.5oz Box (8 Pop-Tarts)",B07YV1T798,,Prepaid,108,$2.94 ,$317.52 ,0,$0.00 ,27-07-2023,B07YV1T798,108,$2.94 ,$317.52 ,,,,,,,,,,,,,
8Q8G3GTB,38000199455,"Kellogg's Frosted Mini-Wheats Breakfast Cereal, Fiber Cereal, Kids Snacks, Strawberry, 14.3oz Box (1 Box)",B07Z11XWHZ,3800019945,Prepaid,10,$4.45 ,$44.50 ,0,$0.00 ,27-07-2023,B07Z11XWHZ,10,$4.45 ,$44.50 ,,,,,,,,,,,,,
8Q8G3GTB,79783101150,"Austin Sandwich Crackers, Single Serve Snack Crackers, Office and Kids Snacks, Peanut Butter on Toasty, 11oz Tray (8 Packs)",B07ZD2P8Q7,,Prepaid,84,$2.20 ,$184.80 ,0,$0.00 ,27-07-2023,B07ZD2P8Q7,84,$2.20 ,$184.80 ,,,,,,,,,,,,,
8Q8G3GTB,24100117161,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Extra Toasty,1 Ounce (Pack of 12)",B07ZTTGDG4,,Prepaid,20,$6.08 ,$121.60 ,0,$0.00 ,27-07-2023,B07ZTTGDG4,20,$6.08 ,$121.60 ,,,,,,,,,,,,,
8Q8G3GTB,24100116591,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Extra Cheesy, 12.4oz Box (1 Box)",B081TDBT3S,ou-us2-40050,Prepaid,12,$4.17 ,$50.04 ,0,$0.00 ,26-07-2023,B081TDBT3S,12,$4.17 ,$50.04 ,,,,,,,,,,,,,
8Q8G3GTB,38000232718,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Frosted Confetti Cake, 7oz Box (5 Bags)",B085YKKQB8,,Prepaid,55,$3.24 ,$178.20 ,0,$0.00 ,27-07-2023,B085YKKQB8,55,$3.24 ,$178.20 ,,,,,,,,,,,,,
8Q8G3GTB,38000234521,"Kellogg's Apple Jacks Jumbo Snax Cereal Snacks, Lunch Box Snacks, Original, 5.4oz Box (12 Pouches)",B085YKWZTS,,Prepaid,4,$4.55 ,$18.20 ,0,$0.00 ,27-07-2023,B085YKWZTS,4,$4.55 ,$18.20 ,,,,,,,,,,,,,
8Q8G3GTB,38000243776,"Kellogg's Froot Loops Cereal Bars, Kids Breakfast Bars, School Snacks, Original, 4.2oz Box (6 Bars)",B088BYC524,3800024377,Prepaid,8,$2.05 ,$16.40 ,0,$0.00 ,26-07-2023,B088BYC524,8,$2.05 ,$16.40 ,,,,,,,,,,,,,
8Q8G3GTB,24100119233,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Double Cheese, 9oz Bag (12 Packs)",B08FSCVSVP,2410011923,Prepaid,4,$6.08 ,$24.32 ,0,$0.00 ,26-07-2023,B08FSCVSVP,4,$6.08 ,$24.32 ,,,,,,,,,,,,,
8Q8G3GTB,24100116638,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Cheddar Sour Cream Onion, 12oz Bag (1 Bag)",B08FSCW15P,2410011663,Prepaid,15,$5.85 ,$87.75 ,0,$0.00 ,27-07-2023,B08FSCW15P,15,$5.85 ,$87.75 ,,,,,,,,,,,,,
8Q8G3GTB,30100127345,"Club Cracker Crisps, Baked Snack Crackers, Party Snacks, Sea Salt, 7.1oz Bag (1 Bag)",B08FSJP1L3,3010012734,Prepaid,6,$3.81 ,$22.86 ,0,$0.00 ,26-07-2023,B08FSJP1L3,6,$3.81 ,$22.86 ,,,,,,,,,,,,,
8Q8G3GTB,38000251023,"Special K Cold Breakfast Cereal, 11 Vitamins and Minerals, Family Size, Chocolatey Dipped Flakes with Almonds, 19.2oz Box (1 Box)",B08WV4J4P6,,Prepaid,8,$5.70 ,$45.60 ,0,$0.00 ,26-07-2023,B08WV4J4P6,8,$5.70 ,$45.60 ,,,,,,,,,,,,,
8Q8G3GTB,38000247408,"Kellogg's Jumbo Snax Cinnabon Cereal Snacks, Bakery Inspired, Cinnamon Roll, 5.04oz Box (12 Bags)",B08XNXHT8G,,Prepaid,4,$4.55 ,$18.20 ,0,$0.00 ,27-07-2023,B08XNXHT8G,4,$4.55 ,$18.20 ,,,,,,,,,,,,,
8Q8G3GTB,38000246791,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Frosted Blueberry, 7oz Box (5 Bags)",B08XNZYW7S,,Prepaid,10,$3.24 ,$32.40 ,0,$0.00 ,27-07-2023,B08XNZYW7S,10,$3.24 ,$32.40 ,,,,,,,,,,,,,
8Q8G3GTB,24100000005,"Cheez-It Puff'd Cheesy Baked Snacks, Puffed Snack Crackers, Kids Snacks, Double Cheese, 5.75oz Bag (1 Bag)",B09GW61559,,Prepaid,60,$4.17 ,$250.20 ,0,$0.00 ,27-07-2023,B09GW61559,60,$4.17 ,$250.20 ,,,,,,,,,,,,,
8Q8G3GTB,38000265952,"Rice Krispies Treats Marshmallow Snack Bars, Kids Snacks, Lunch Snacks, Rainbow, 5.6Oz Box (8 Bars)",B09LRFTJCV,,Prepaid,72,$2.61 ,$187.92 ,0,$0.00 ,27-07-2023,B09LRFTJCV,72,$2.61 ,$187.92 ,,,,,,,,,,,,,
8Q8G3GTB,38000269684,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Cereal Bars, Variety Pack, 12.1oz Box (16 Bars)",B09LRHJK1F,SUVELAM,Prepaid,12,$4.92 ,$59.04 ,0,$0.00 ,27-07-2023,B09LRHJK1F,12,$4.92 ,$59.04 ,,,,,,,,,,,,,
8Q8G3GTB,38000262494,"Kellogg's Corn Pops Cold Breakfast Cereal, 8 Vitamins and Minerals, Family Size, Original, 18.1oz Box (1 Box)",B09XTLKTHL,,Prepaid,120,$5.70 ,$684.00 ,0,$0.00 ,26-07-2023,B09XTLKTHL,120,$5.70 ,$684.00 ,,,,,,,,,,,,,
4YWWAN1K,38000273728,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Variety Pack (16 Cans)",B09LRFWV7N,,Prepaid,17,$12.71 ,$216.07 ,0,$0.00 ,12/10/2023,B09LRFWV7N,17,$12.71 ,$216.07 ,,,,,,,,,,,,,
4557L2TO,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Blueberry, 9.1oz Box (5 Bars)",B0823BY2P8,8.58E+11,Collect,300,$8.90 ,"$2,670.00 ",0,$0.00 ,1/10/2023,B0823BY2P8,300,$8.90 ,"$2,670.00 ",,,,,,,,,,,,,
